5.074946300000000000e+07 -1.924938082695007324e+00 4.979939460754394531e-01 9.658208847045898438e+00 6.395099684596061707e-03 -3.197549842298030853e-03 5.888820812106132507e-02 2.654999923706054688e+01 1.080000019073486328e+01 3.195000076293945312e+01 9.943099021911621094e-01 2.146886661648750305e-02 1.001141071319580078e-01 2.939691394567489624e-02
5.074948300000000000e+07 -1.829169988632202148e+00 3.447650372982025146e-01 9.801861763000488281e+00 3.384073451161384583e-02 -1.159111876040697098e-02 5.275957286357879639e-02 2.985000038146972656e+01 9.750000000000000000e+00 3.029999923706054688e+01 9.944051504135131836e-01 2.059991843998432159e-02 9.923332929611206055e-02 2.977788634598255157e-02
5.074950300000000000e+07 -1.881842494010925293e+00 4.118026793003082275e-01 9.907206535339355469e+00 3.823736682534217834e-02 -1.638744212687015533e-02 3.437365964055061340e-02 2.670000076293945312e+01 1.019999980926513672e+01 3.104999923706054688e+01 9.945007562637329102e-01 1.975102163851261139e-02 9.838722646236419678e-02 2.996909990906715393e-02
5.074952300000000000e+07 -1.934514880180358887e+00 3.256114125251770020e-01 9.878476142883300781e+00 4.529862105846405029e-02 -7.594180759042501450e-03 1.024548262357711792e-01 3.104999923706054688e+01 1.050000000000000000e+01 3.135000038146972656e+01 9.944428205490112305e-01 1.891602762043476105e-02 9.888134151697158813e-02 3.079238347709178925e-02
5.074954300000000000e+07 -1.905784487724304199e+00 2.298433482646942139e-01 9.835380554199218750e+00 2.065084129571914673e-02 -2.797855995595455170e-02 7.007963210344314575e-02 2.745000076293945312e+01 1.064999961853027344e+01 2.970000076293945312e+01 9.944649338722229004e-01 1.770338043570518494e-02 9.871985018253326416e-02 3.131315112113952637e-02
5.074956300000000000e+07 -1.972822070121765137e+00 3.687070608139038086e-01 9.983820915222167969e+00 -3.996937070041894913e-03 -1.065849908627569675e-03 2.238284796476364136e-02 3.164999961853027344e+01 8.850000381469726562e+00 3.150000000000000000e+01 9.943503737449645996e-01 1.687995530664920807e-02 9.997211396694183350e-02 3.143344819545745850e-02
5.074958300000000000e+07 -1.996764183044433594e+00 4.213794767856597900e-01 1.011310768127441406e+01 -2.864471636712551117e-02 2.917763963341712952e-02 3.863705694675445557e-02 3.164999961853027344e+01 1.019999980926513672e+01 3.150000000000000000e+01 9.941705465316772461e-01 1.745582558214664459e-02 1.014995500445365906e-01 3.190896660089492798e-02
5.074960300000000000e+07 -1.857900500297546387e+00 3.974374532699584961e-01 1.007958889007568359e+01 -1.998468535020947456e-03 1.385604962706565857e-02 1.851914077997207642e-02 3.045000076293945312e+01 1.094999980926513672e+01 3.329999923706054688e+01 9.942980408668518066e-01 1.739542931318283081e-02 1.001848205924034119e-01 3.212215378880500793e-02
5.074962300000000000e+07 -1.929726481437683105e+00 4.884171187877655029e-01 9.955090522766113281e+00 6.395099684596061707e-03 6.701531261205673218e-02 9.059724397957324982e-03 3.045000076293945312e+01 1.139999961853027344e+01 3.179999923706054688e+01 9.941928386688232422e-01 1.894778572022914886e-02 1.008661314845085144e-01 3.236740082502365112e-02
5.074964300000000000e+07 -1.905784487724304199e+00 4.548982977867126465e-01 9.969455718994140625e+00 5.329249426722526550e-03 -3.024349175393581390e-02 7.993873953819274902e-02 3.179999923706054688e+01 1.155000019073486328e+01 3.375000000000000000e+01 9.942980408668518066e-01 1.986310444772243500e-02 9.935214370489120483e-02 3.325589373707771301e-02
5.074966300000000000e+07 -1.872265696525573730e+00 4.453215003013610840e-01 9.777919769287109375e+00 3.570597246289253235e-02 2.251607924699783325e-02 6.848085671663284302e-02 2.985000038146972656e+01 1.110000038146972656e+01 3.345000076293945312e+01 9.943254590034484863e-01 2.073478139936923981e-02 9.865462034940719604e-02 3.397308662533760071e-02
5.074968300000000000e+07 -1.953668475151062012e+00 5.363011360168457031e-01 9.868899345397949219e+00 -2.065084129571914673e-02 4.183461144566535950e-02 -8.660030551254749298e-03 2.910000038146972656e+01 1.185000038146972656e+01 3.195000076293945312e+01 9.941599369049072266e-01 2.156238257884979248e-02 1.001273691654205322e-01 3.399413451552391052e-02
5.074970300000000000e+07 -1.920149683952331543e+00 5.315127372741699219e-01 1.000776290893554688e+01 -5.595711991190910339e-03 3.543950989842414856e-02 -9.859112091362476349e-03 2.970000076293945312e+01 1.200000000000000000e+01 3.329999923706054688e+01 9.941416978836059570e-01 2.287680469453334808e-02 9.999430179595947266e-02 3.406050428748130798e-02
5.074972300000000000e+07 -1.867477297782897949e+00 4.165910780429840088e-01 1.007001209259033203e+01 -4.529862198978662491e-03 1.878560520708560944e-02 2.398162148892879486e-03 2.954999923706054688e+01 1.050000000000000000e+01 3.420000076293945312e+01 9.942454099655151367e-01 2.170233055949211121e-02 9.923993051052093506e-02 3.400578349828720093e-02
5.074974300000000000e+07 -1.900996088981628418e+00 2.633621692657470703e-01 9.892841339111328125e+00 -2.051761001348495483e-02 2.824502252042293549e-02 1.518836151808500290e-02 2.864999961853027344e+01 1.139999961853027344e+01 3.359999847412109375e+01 9.942561388015747070e-01 2.000552043318748474e-02 9.947940707206726074e-02 3.403578698635101318e-02
5.074976300000000000e+07 -1.987187385559082031e+00 3.734954595565795898e-01 9.897629737854003906e+00 3.450689092278480530e-02 -8.260336704552173615e-03 4.583154618740081787e-02 2.820000076293945312e+01 1.169999980926513672e+01 3.404999923706054688e+01 9.941630363464355469e-01 1.931570284068584442e-02 1.004430875182151794e-01 3.432358801364898682e-02
5.074978300000000000e+07 -1.786074399948120117e+00 4.501098990440368652e-01 1.004607009887695312e+01 3.770443797111511230e-02 3.490658476948738098e-02 1.771975494921207428e-02 2.939999961853027344e+01 1.169999980926513672e+01 3.434999847412109375e+01 9.942575693130493164e-01 1.979256980121135712e-02 9.934337437152862549e-02 3.451161459088325500e-02
5.074980300000000000e+07 -1.900996088981628418e+00 3.926490545272827148e-01 9.864110946655273438e+00 5.595711991190910339e-03 2.224961668252944946e-02 3.863706020638346672e-03 2.864999961853027344e+01 9.600000381469726562e+00 2.714999961853027344e+01 9.942581057548522949e-01 1.836528815329074860e-02 9.964984655380249023e-02 3.440029546618461609e-02
5.074982300000000000e+07 -1.814804792404174805e+00 4.596866965293884277e-01 9.868899345397949219e+00 5.569066107273101807e-02 3.930321335792541504e-02 9.326186846010386944e-04 2.775000000000000000e+01 1.139999961853027344e+01 3.359999847412109375e+01 9.943222999572753906e-01 1.956916786730289459e-02 9.875708073377609253e-02 3.445568680763244629e-02
5.074984300000000000e+07 -1.886630892753601074e+00 5.219359397888183594e-01 1.016578006744384766e+01 6.581623107194900513e-02 3.477335348725318909e-02 1.865237392485141754e-02 2.910000038146972656e+01 1.050000000000000000e+01 2.729999923706054688e+01 9.943298101425170898e-01 2.139483578503131866e-02 9.820920228958129883e-02 3.471874818205833435e-02
5.074986300000000000e+07 -1.905784487724304199e+00 4.357447028160095215e-01 9.979032516479492188e+00 7.993874140083789825e-03 5.489126965403556824e-02 -4.183461144566535950e-02 3.045000076293945312e+01 1.019999980926513672e+01 2.820000076293945312e+01 9.943003654479980469e-01 1.995109952986240387e-02 9.900580346584320068e-02 3.415732085704803467e-02
5.074988300000000000e+07 -1.781286001205444336e+00 5.027823448181152344e-01 9.897629737854003906e+00 -1.372281741350889206e-02 4.889586567878723145e-02 -2.957733534276485443e-02 3.089999961853027344e+01 1.094999980926513672e+01 2.820000076293945312e+01 9.943779706954956055e-01 2.043355815112590790e-02 9.818368405103683472e-02 3.398286551237106323e-02
5.074990300000000000e+07 -1.867477297782897949e+00 3.878606557846069336e-01 9.806650161743164062e+00 1.212404295802116394e-02 7.154517620801925659e-02 -3.197549842298030853e-03 3.029999923706054688e+01 1.050000000000000000e+01 2.850000000000000000e+01 9.943376779556274414e-01 1.903945766389369965e-02 9.893018007278442383e-02 3.380738571286201477e-02
5.074992300000000000e+07 -1.958456873893737793e+00 4.070142805576324463e-01 9.782708168029785156e+00 -1.159111876040697098e-02 6.981316953897476196e-02 -2.797855995595455170e-02 3.089999961853027344e+01 9.899999618530273438e+00 2.789999961853027344e+01 9.941446185111999512e-01 1.846650987863540649e-02 1.010669544339179993e-01 3.348133340477943420e-02
5.074994300000000000e+07 -1.781286001205444336e+00 3.782838582992553711e-01 9.878476142883300781e+00 2.171669341623783112e-02 1.558805536478757858e-02 7.860642857849597931e-03 2.745000076293945312e+01 1.064999961853027344e+01 3.434999847412109375e+01 9.942716956138610840e-01 1.833656057715415955e-02 9.981440007686614990e-02 3.353627398610115051e-02
5.074996300000000000e+07 -1.800439596176147461e+00 2.298433482646942139e-01 9.902418136596679688e+00 -1.172434911131858826e-02 2.544716745615005493e-02 -9.992342442274093628e-03 3.179999923706054688e+01 9.750000000000000000e+00 2.879999923706054688e+01 9.943568706512451172e-01 1.694854162633419037e-02 9.927427023649215698e-02 3.334562480449676514e-02
5.074998300000000000e+07 -1.939303278923034668e+00 2.729389965534210205e-01 9.849745750427246094e+00 -1.638744212687015533e-02 4.609800875186920166e-02 -2.518070302903652191e-02 2.745000076293945312e+01 9.899999618530273438e+00 3.284999847412109375e+01 9.943005442619323730e-01 1.532483473420143127e-02 1.002232581377029419e-01 3.296839073300361633e-02
5.075000300000000000e+07 -1.805227994918823242e+00 4.405331015586853027e-01 9.782708168029785156e+00 8.660030551254749298e-03 5.129402503371238708e-02 -2.664624713361263275e-03 3.179999923706054688e+01 1.050000000000000000e+01 2.804999923706054688e+01 9.943339824676513672e-01 1.642965525388717651e-02 9.968324005603790283e-02 3.306479007005691528e-02
5.075002300000000000e+07 -1.857900500297546387e+00 4.453215003013610840e-01 9.840168952941894531e+00 -1.065849908627569675e-03 3.304134681820869446e-02 -1.878560520708560944e-02 2.820000076293945312e+01 1.139999961853027344e+01 3.434999847412109375e+01 9.943550229072570801e-01 1.767255924642086029e-02 9.927243739366531372e-02 3.302692994475364685e-02
5.075004300000000000e+07 -1.920149683952331543e+00 3.734954595565795898e-01 9.801861763000488281e+00 3.237519040703773499e-02 1.332312356680631638e-02 -3.104287944734096527e-02 3.225000000000000000e+01 1.080000019073486328e+01 2.954999923706054688e+01 9.942508339881896973e-01 1.699887588620185852e-02 1.005759686231613159e-01 3.256886452436447144e-02
5.075006300000000000e+07 -1.934514880180358887e+00 3.830722570419311523e-01 9.916783332824707031e+00 3.783767297863960266e-02 -4.449923336505889893e-02 3.464012406766414642e-03 3.164999961853027344e+01 1.139999961853027344e+01 2.895000076293945312e+01 9.942725896835327148e-01 1.631289348006248474e-02 1.005162075161933899e-01 3.244151547551155090e-02
5.075008300000000000e+07 -1.900996088981628418e+00 3.591302335262298584e-01 9.911994934082031250e+00 5.222664400935173035e-02 -1.132465526461601257e-02 3.517304733395576477e-02 2.970000076293945312e+01 1.019999980926513672e+01 2.895000076293945312e+01 9.943950772285461426e-01 1.613702438771724701e-02 9.924549609422683716e-02 3.268627077341079712e-02
5.075010300000000000e+07 -1.719036698341369629e+00 3.974374532699584961e-01 9.940725326538085938e+00 7.181163877248764038e-02 -8.793261833488941193e-03 -7.993874140083789825e-03 3.164999961853027344e+01 1.064999961853027344e+01 3.000000000000000000e+01 9.945326447486877441e-01 1.706592366099357605e-02 9.773384779691696167e-02 3.258400037884712219e-02
5.075012300000000000e+07 -1.920149683952331543e+00 4.932055175304412842e-01 9.768342971801757812e+00 6.728177517652511597e-02 -1.199081074446439743e-03 3.930321335792541504e-02 3.089999961853027344e+01 1.094999980926513672e+01 3.000000000000000000e+01 9.943997859954833984e-01 1.901404559612274170e-02 9.857895970344543457e-02 3.301272541284561157e-02
5.075014300000000000e+07 -1.838746786117553711e+00 5.075707435607910156e-01 9.988609313964843750e+00 5.289280042052268982e-02 -2.078407257795333862e-02 2.131699817255139351e-03 3.164999961853027344e+01 1.019999980926513672e+01 3.045000076293945312e+01 9.944769144058227539e-01 2.067503519356250763e-02 9.742671996355056763e-02 3.311007842421531677e-02
5.075016300000000000e+07 -1.924938082695007324e+00 5.937619805335998535e-01 9.998186111450195312e+00 5.036140605807304382e-02 3.837059438228607178e-02 -2.837825380265712738e-02 3.075000000000000000e+01 1.080000019073486328e+01 3.029999923706054688e+01 9.943565726280212402e-01 2.256319858133792877e-02 9.829855710268020630e-02 3.291416913270950317e-02
5.075018300000000000e+07 -1.915361285209655762e+00 4.453215003013610840e-01 9.888052940368652344e+00 1.398927997797727585e-02 3.543950989842414856e-02 -9.326186962425708771e-03 3.195000076293945312e+01 9.600000381469726562e+00 3.045000076293945312e+01 9.942778944969177246e-01 2.139468304812908173e-02 9.943038970232009888e-02 3.266948089003562927e-02
5.075020300000000000e+07 -1.867477297782897949e+00 6.033387780189514160e-01 9.959878921508789062e+00 4.996171221137046814e-02 3.543950989842414856e-02 -2.264931099489331245e-03 3.045000076293945312e+01 1.244999980926513672e+01 3.150000000000000000e+01 9.942450523376464844e-01 2.329156175255775452e-02 9.930389374494552612e-02 3.275732323527336121e-02
5.075022300000000000e+07 -1.867477297782897949e+00 4.836287200450897217e-01 1.000776290893554688e+01 1.865237369202077389e-03 7.114548236131668091e-02 -5.116079747676849365e-02 2.985000038146972656e+01 1.155000019073486328e+01 3.164999961853027344e+01 9.943314194679260254e-01 2.250416204333305359e-02 9.879378229379653931e-02 3.222351521253585815e-02
5.075024300000000000e+07 -2.039859771728515625e+00 5.219359397888183594e-01 9.964667320251464844e+00 4.396630823612213135e-02 7.274425029754638672e-02 -3.943644836544990540e-02 2.760000038146972656e+01 1.005000019073486328e+01 2.910000038146972656e+01 9.941092729568481445e-01 2.307424694299697876e-02 1.010154336690902710e-01 3.178546950221061707e-02
5.075026300000000000e+07 -1.891419291496276855e+00 5.602431893348693848e-01 1.001733970642089844e+01 4.862940311431884766e-02 3.916998580098152161e-02 -4.529862198978662491e-03 3.089999961853027344e+01 1.200000000000000000e+01 3.225000000000000000e+01 9.941499233245849609e-01 2.445147372782230377e-02 1.002769097685813904e-01 3.182230144739151001e-02
5.075028300000000000e+07 -1.877054095268249512e+00 3.926490545272827148e-01 9.916783332824707031e+00 -2.891117893159389496e-02 2.198315411806106567e-02 -2.344869822263717651e-02 2.895000076293945312e+01 1.169999980926513672e+01 2.864999961853027344e+01 9.942280650138854980e-01 2.273129299283027649e-02 1.000092923641204834e-01 3.149668499827384949e-02
5.075030300000000000e+07 -1.829169988632202148e+00 4.884171187877655029e-01 1.005085849761962891e+01 -1.372281741350889206e-02 4.516538977622985840e-02 -4.023583605885505676e-02 2.820000076293945312e+01 1.094999980926513672e+01 2.685000038146972656e+01 9.943462610244750977e-01 2.235534600913524628e-02 9.902566671371459961e-02 3.113942779600620270e-02
5.075032300000000000e+07 -1.833958387374877930e+00 3.447650372982025146e-01 1.001733970642089844e+01 -2.051761001348495483e-02 6.275191158056259155e-02 -2.384839020669460297e-02 2.954999923706054688e+01 1.080000019073486328e+01 2.804999923706054688e+01 9.944020509719848633e-01 2.083667181432247162e-02 9.889345616102218628e-02 3.083026222884654999e-02
5.075034300000000000e+07 -1.881842494010925293e+00 4.357447028160095215e-01 9.979032516479492188e+00 1.518836151808500290e-02 3.983614221215248108e-02 -1.891883648931980133e-02 2.954999923706054688e+01 1.155000019073486328e+01 2.775000000000000000e+01 9.944890737533569336e-01 1.998203247785568237e-02 9.827581793069839478e-02 3.056363947689533234e-02
5.075036300000000000e+07 -1.972822070121765137e+00 4.836287200450897217e-01 9.916783332824707031e+00 5.715620145201683044e-02 -7.594180759042501450e-03 -3.996937302872538567e-04 2.835000038146972656e+01 1.080000019073486328e+01 2.804999923706054688e+01 9.943352937698364258e-01 2.114027924835681915e-02 9.959156811237335205e-02 3.052788227796554565e-02
5.075038300000000000e+07 -1.958456873893737793e+00 4.692635238170623779e-01 9.868899345397949219e+00 3.304134681820869446e-02 1.185758039355278015e-02 2.504747360944747925e-02 2.895000076293945312e+01 1.064999961853027344e+01 2.789999961853027344e+01 9.941570162773132324e-01 2.154452726244926453e-02 1.012146249413490295e-01 3.071540966629981995e-02
5.075040300000000000e+07 -1.953668475151062012e+00 5.602431893348693848e-01 9.782708168029785156e+00 2.797855995595455170e-02 1.505513023585081100e-02 3.730474738404154778e-03 2.954999923706054688e+01 9.750000000000000000e+00 2.804999923706054688e+01 9.940362572669982910e-01 2.319031022489070892e-02 1.019918024539947510e-01 3.085027635097503662e-02
5.075042300000000000e+07 -1.915361285209655762e+00 4.644751250743865967e-01 9.816226959228515625e+00 3.344104066491127014e-02 2.038438059389591217e-02 -5.329249543137848377e-04 2.985000038146972656e+01 1.214999961853027344e+01 3.450000000000000000e+01 9.941079020500183105e-01 2.225524932146072388e-02 1.015447825193405151e-01 3.070472553372383118e-02
5.075044300000000000e+07 -1.829169988632202148e+00 5.889735817909240723e-01 9.739612579345703125e+00 3.037672303617000580e-02 -4.543185234069824219e-02 -2.797855995595455170e-03 3.014999961853027344e+01 1.094999980926513672e+01 2.789999961853027344e+01 9.942027330398559570e-01 2.378018386662006378e-02 1.002393811941146851e-01 3.078074008226394653e-02
5.075046300000000000e+07 -1.939303278923034668e+00 5.937619805335998535e-01 9.969455718994140625e+00 2.251607924699783325e-02 2.025114931166172028e-02 -4.929556045681238174e-03 2.954999923706054688e+01 1.260000038146972656e+01 3.450000000000000000e+01 9.941192269325256348e-01 2.548430673778057098e-02 1.006243675947189331e-01 3.085830621421337128e-02
5.075048300000000000e+07 -2.035071372985839844e+00 5.315127372741699219e-01 1.001255130767822266e+01 1.905206777155399323e-02 3.503981605172157288e-02 -8.113782107830047607e-02 3.045000076293945312e+01 1.064999961853027344e+01 2.760000038146972656e+01 9.939740300178527832e-01 2.509111911058425903e-02 1.024154201149940491e-01 2.995160035789012909e-02
5.075050300000000000e+07 -2.092532157897949219e+00 6.033387780189514160e-01 9.926360130310058594e+00 4.516538977622985840e-02 -9.592648595571517944e-03 -2.304900437593460083e-02 2.745000076293945312e+01 1.200000000000000000e+01 3.434999847412109375e+01 9.938216805458068848e-01 2.610290795564651489e-02 1.037081703543663025e-01 2.969472855329513550e-02
5.075052300000000000e+07 -2.035071372985839844e+00 5.698199868202209473e-01 9.864110946655273438e+00 4.236753284931182861e-02 -2.917763963341712952e-02 4.663093481212854385e-03 3.045000076293945312e+01 1.139999961853027344e+01 2.789999961853027344e+01 9.936789274215698242e-01 2.672501094639301300e-02 1.049185469746589661e-01 2.966518513858318329e-02
5.075054300000000000e+07 -1.877054095268249512e+00 4.836287200450897217e-01 1.004128170013427734e+01 2.491424232721328735e-02 1.971822418272495270e-02 6.475038081407546997e-02 3.225000000000000000e+01 9.300000190734863281e+00 2.729999923706054688e+01 9.937843084335327148e-01 2.628110721707344055e-02 1.038617193698883057e-01 3.024635277688503265e-02
5.075056300000000000e+07 -1.982398867607116699e+00 5.219359397888183594e-01 9.931148529052734375e+00 5.196018144488334656e-02 4.170137643814086914e-02 -1.092496141791343689e-02 2.970000076293945312e+01 9.899999618530273438e+00 2.895000076293945312e+01 9.938002824783325195e-01 2.535948529839515686e-02 1.040215939283370972e-01 2.995625324547290802e-02
5.075058300000000000e+07 -1.915361285209655762e+00 5.219359397888183594e-01 9.873687744140625000e+00 -4.130168352276086807e-03 1.945176161825656891e-02 -4.636447504162788391e-02 3.089999961853027344e+01 1.019999980926513672e+01 2.895000076293945312e+01 9.939464926719665527e-01 2.480394393205642700e-02 1.028840094804763794e-01 2.949509583413600922e-02
5.075060300000000000e+07 -1.915361285209655762e+00 4.548982977867126465e-01 9.773131370544433594e+00 4.130168259143829346e-02 2.531393431127071381e-02 -1.279019936919212341e-02 3.104999923706054688e+01 1.080000019073486328e+01 2.910000038146972656e+01 9.940053224563598633e-01 2.382722683250904083e-02 1.026287600398063660e-01 2.920597046613693237e-02
5.075062300000000000e+07 -2.020706176757812500e+00 5.506663918495178223e-01 9.931148529052734375e+00 2.398162335157394409e-02 6.515007466077804565e-02 1.265696715563535690e-02 3.089999961853027344e+01 1.019999980926513672e+01 2.714999961853027344e+01 9.937736988067626953e-01 2.482571080327033997e-02 1.045714095234870911e-01 2.936627529561519623e-02
5.075064300000000000e+07 -1.786074399948120117e+00 4.453215003013610840e-01 9.945513725280761719e+00 -8.926493115723133087e-03 2.891117893159389496e-02 -5.209341645240783691e-02 3.179999923706054688e+01 1.005000019073486328e+01 2.804999923706054688e+01 9.939164519309997559e-01 2.413827367126941681e-02 1.035142689943313599e-01 2.884698100388050079e-02
5.075066300000000000e+07 -1.848323583602905273e+00 4.740519225597381592e-01 9.911994934082031250e+00 2.451454661786556244e-02 9.725880809128284454e-03 -4.396630916744470596e-03 3.195000076293945312e+01 9.899999618530273438e+00 2.820000076293945312e+01 9.940553903579711914e-01 2.391134947538375854e-02 1.022470891475677490e-01 2.876975387334823608e-02
5.075068300000000000e+07 -1.872265696525573730e+00 4.405331015586853027e-01 9.792284965515136719e+00 1.465543638914823532e-03 1.865237392485141754e-02 3.623889759182929993e-02 3.195000076293945312e+01 1.139999961853027344e+01 2.820000076293945312e+01 9.941537380218505859e-01 2.288735471665859222e-02 1.014426201581954956e-01 2.905032970011234283e-02
5.075070300000000000e+07 -1.958456873893737793e+00 4.884171187877655029e-01 9.806650161743164062e+00 5.449157580733299255e-02 2.851148694753646851e-02 6.261868402361869812e-03 3.179999923706054688e+01 1.080000019073486328e+01 2.910000038146972656e+01 9.939667582511901855e-01 2.315076440572738647e-02 1.032148897647857666e-01 2.899747900664806366e-02
5.075072300000000000e+07 -1.924938082695007324e+00 4.932055175304412842e-01 9.864110946655273438e+00 1.705359853804111481e-02 2.131699770689010620e-02 4.383307695388793945e-02 2.760000038146972656e+01 1.185000038146972656e+01 3.315000152587890625e+01 9.940736889839172363e-01 2.312171459197998047e-02 1.020617932081222534e-01 2.943198755383491516e-02
5.075074300000000000e+07 -1.752555608749389648e+00 5.171475410461425781e-01 9.864110946655273438e+00 2.398162335157394409e-02 1.998468535020947456e-03 2.291577309370040894e-02 2.700000000000000000e+01 1.169999980926513672e+01 3.329999923706054688e+01 9.942017197608947754e-01 2.354989759624004364e-02 1.006319746375083923e-01 2.969095483422279358e-02
5.075076300000000000e+07 -2.030282974243164062e+00 5.315127372741699219e-01 9.892841339111328125e+00 -4.156814515590667725e-02 4.010260477662086487e-02 -3.757121041417121887e-02 2.760000038146972656e+01 1.185000038146972656e+01 3.270000076293945312e+01 9.940263032913208008e-01 2.331819012761116028e-02 1.025007218122482300e-01 2.935259230434894562e-02
5.075078300000000000e+07 -2.145204544067382812e+00 6.177040338516235352e-01 9.797073364257812500e+00 1.891883648931980133e-02 3.117611072957515717e-02 2.278254181146621704e-02 2.729999923706054688e+01 1.155000019073486328e+01 3.420000076293945312e+01 9.938290715217590332e-01 2.421847917139530182e-02 1.041194424033164978e-01 2.960361354053020477e-02
